Candidate,EI: Pct Latino,EI: Pct Non Latino
pct_heck,9.162744755244754,48.25949335548172
se,7.399440559440559,1.3469850498338871
pct_cortezmasto,88.3038986013986,39.47619601328904
se,9.226844405594406,1.700797342192691
pct_other,37.90710664335664,5.802441860465116
se,13.501486013986014,2.09328903654485
Total,135.37375,93.53813122923589
