Candidate,EI: Pct Latino,EI: Pct Non Latino
pct_clinton,88.88031468531469,41.45422757475083
se,8.90035839160839,1.6498172757475085
pct_trump,8.98368006993007,51.121993355481735
se,7.487770979020978,1.386951827242525
pct_other,14.825533216783215,4.9853156146179405
se,8.260183566433566,1.285656146179402
Total,112.68952797202797,97.56153654485051
